Cia	Prj	Parte_Prj	Nivel	Valor	ValorAcumulado	Nivel1	Nivel2	Nivel3	Nivel4	Nivel5	Proyecto
Sp	31200	0120	4	53.50	53.50	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 53,50€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            145945 (Recep OC) - 53,50€		Sp-31200.0120
Sp	31200	0120	4	38.00	38.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 38,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99155 (Recep OC) - 38,00€		Sp-31200.0120
Sp	31200	0120	4	185.00	185.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 185,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            132153 (Estándar) - 185,00€		Sp-31200.0120
Sp	31200	0120	4	76.00	76.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 76,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99155 (Recep OC) - 76,00€		Sp-31200.0120
Sp	31200	0120	4	68.00	68.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 68,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99144 (Recep OC) - 68,00€		Sp-31200.0120
Sp	31200	0120	4	63.12	63.12	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 63,12€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99192 (Recep OC) - 63,12€		Sp-31200.0120
Sp	31200	0120	4	826.00	826.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 826,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99193 (Recep OC) - 826,00€		Sp-31200.0120
Sp	31200	0120	4	930.00	930.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 930,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99194 (Recep OC) - 930,00€		Sp-31200.0120
Sp	31200	0120	4	696.24	696.24	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 696,24€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99195 (Recep OC) - 696,24€		Sp-31200.0120
Sp	31200	0120	4	80.72	80.72	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 80,72€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99196 (Recep OC) - 80,72€		Sp-31200.0120
Sp	31200	0120	4	20639.00	20639.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 20.639,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C00M06-0-00 (Recep OC) - 20.639,00€		Sp-31200.0120
Sp	31200	0120	4	0.00	0.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 0,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            21006.00.001.001 (Compra) - 0,00€		Sp-31200.0120
Sp	31200	0120	4	10.98	10.98	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 10,98€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            21006.00.001.002 (Estándar) - 10,98€		Sp-31200.0120
Sp	31200	0120	4	15.00	15.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 15,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            21006.00.001.004 (Estándar) - 15,00€		Sp-31200.0120
Sp	31200	0120	4	0.00	0.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 0,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            114743 (Estándar) - 0,00€		Sp-31200.0120
Sp	31200	0120	4	0.00	0.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 0,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            104906 (Estándar) - 0,00€		Sp-31200.0120
Sp	31200	0120	4	8.60	8.60	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 8,60€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            126209 (Estándar) - 8,60€		Sp-31200.0120
Sp	31200	0120	4	0.84	0.84	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 0,84€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            120687 (Estándar) - 0,84€		Sp-31200.0120
Sp	31200	0120	4	1.60	1.60	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 1,60€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            105073 (Estándar) - 1,60€		Sp-31200.0120
Sp	31200	0120	4	52.00	52.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 52,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99143 (Recep OC) - 52,00€		Sp-31200.0120
Sp	31200	0120	4	826.00	826.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 826,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99193 (Recep OC) - 826,00€		Sp-31200.0120
Sp	31200	0120	4	318.86	318.86	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 318,86€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            141276 (Recep OC) - 318,86€		Sp-31200.0120
Sp	31200	0120	4	5758.00	5758.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 5.758,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C06M03-0-00 (Recep OC) - 5.758,00€		Sp-31200.0120
Sp	31200	0120	4	38.53	38.53	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 38,53€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C00M14-0-00 (Recep OC) - 38,53€		Sp-31200.0120
Sp	31200	0120	4	56.45	56.45	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 56,45€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99078 (Recep OC) - 56,45€		Sp-31200.0120
Sp	31200	0120	4	2.52	2.52	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 2,52€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            120687 (Estándar) - 2,52€		Sp-31200.0120
Sp	31200	0120	4	25.80	25.80	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 25,80€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            126209 (Estándar) - 25,80€		Sp-31200.0120
Sp	31200	0120	4	4.80	4.80	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 4,80€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            105073 (Estándar) - 4,80€		Sp-31200.0120
Sp	31200	0120	4	44.88	44.88	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 44,88€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            21006.00.001.004 (Estándar) - 44,88€		Sp-31200.0120
Sp	31200	0120	4	0.00	0.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 0,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            114743 (Estándar) - 0,00€		Sp-31200.0120
Sp	31200	0120	4	120.40	120.40	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 120,40€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            126209 (Estándar) - 120,40€		Sp-31200.0120
Sp	31200	0120	4	11.76	11.76	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 11,76€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            120687 (Estándar) - 11,76€		Sp-31200.0120
Sp	31200	0120	4	0.00	0.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 0,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            126208 (Estándar) - 0,00€		Sp-31200.0120
Sp	31200	0120	4	22.40	22.40	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 22,40€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            105073 (Estándar) - 22,40€		Sp-31200.0120
Sp	31200	0120	4	27864.00	27864.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 27.864,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C06M02-0-00 (Recep OC) - 27.864,00€		Sp-31200.0120
Sp	31200	0120	4	205.70	205.70	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 205,70€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            21006.00.001.004 (Estándar) - 205,70€		Sp-31200.0120
Sp	31200	0120	4	0.00	0.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 0,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            114743 (Estándar) - 0,00€		Sp-31200.0120
Sp	31200	0120	4	33.60	33.60	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 33,60€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            120687 (Estándar) - 33,60€		Sp-31200.0120
Sp	31200	0120	4	64.00	64.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 64,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            105073 (Estándar) - 64,00€		Sp-31200.0120
Sp	31200	0120	4	24232.00	24232.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 24.232,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C06M01-0-00 (Recep OC) - 24.232,00€		Sp-31200.0120
Sp	31200	0120	4	24232.00	24232.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 24.232,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C06M01-0-00 (Recep OC) - 24.232,00€		Sp-31200.0120
Sp	31200	0120	4	5472.00	5472.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 5.472,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99032 (Recep OC) - 5.472,00€		Sp-31200.0120
Sp	31200	0120	4	598.40	598.40	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 598,40€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            21006.00.001.004 (Estándar) - 598,40€		Sp-31200.0120
Sp	31200	0120	4	416.00	416.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 416,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            145358 (Recep OC) - 416,00€		Sp-31200.0120
Sp	31200	0120	4	617.56	617.56	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 617,56€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            144928 (Recep OC) - 617,56€		Sp-31200.0120
Sp	31200	0120	4	13074.00	13074.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 13.074,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C02M01-4-06 (Recep OC) - 13.074,00€		Sp-31200.0120
Sp	31200	0120	4	108.80	108.80	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 108,80€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            133258 (Recep OC) - 108,80€		Sp-31200.0120
Sp	31200	0120	4	136.00	136.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 136,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            133258 (Recep OC) - 136,00€		Sp-31200.0120
Sp	31200	0120	4	3572.00	3572.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 3.572,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C02M01-4-01 (Recep OC) - 3.572,00€		Sp-31200.0120
Sp	31200	0120	4	81.60	81.60	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 81,60€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            133258 (Recep OC) - 81,60€		Sp-31200.0120
Sp	31200	0120	4	1016.00	1016.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 1.016,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C00M14-0-00+1 (Recep OC) - 1.016,00€		Sp-31200.0120
Sp	31200	0120	4	4320.00	4320.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 4.320,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C06M06-0-13 (Recep OC) - 4.320,00€		Sp-31200.0120
Sp	31200	0120	4	24.70	24.70	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 24,70€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99078 (Recep OC) - 24,70€		Sp-31200.0120
Sp	31200	0120	4	344.00	344.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 344,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            126209 (Estándar) - 344,00€		Sp-31200.0120
Sp	31200	0120	4	0.00	0.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 0,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            114743 (Estándar) - 0,00€		Sp-31200.0120
Sp	31200	0120	4	5940.00	5940.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 5.940,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            145753 (Recep OC) - 5.940,00€		Sp-31200.0120
Sp	31200	0120	4	2478.00	2478.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 2.478,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C06M06-0-14 (Recep OC) - 2.478,00€		Sp-31200.0120
Sp	31200	0120	4	52.00	52.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 52,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            145749 (Recep OC) - 52,00€		Sp-31200.0120
Sp	31200	0120	4	144.00	144.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 144,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C00M13-0-01+1 (Recep OC) - 144,00€		Sp-31200.0120
Sp	31200	0120	4	115.60	115.60	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 115,60€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C00M13-0-01 (Recep OC) - 115,60€		Sp-31200.0120
Sp	31200	0120	4	17820.00	17820.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 17.820,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            145753 (Recep OC) - 17.820,00€		Sp-31200.0120
Sp	31200	0120	4	156.00	156.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 156,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            145749 (Recep OC) - 156,00€		Sp-31200.0120
Sp	31200	0120	4	279.00	279.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 279,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C00M10-0-00+1 (Recep OC) - 279,00€		Sp-31200.0120
Sp	31200	0120	4	2970.00	2970.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 2.970,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            145753 (Recep OC) - 2.970,00€		Sp-31200.0120
Sp	31200	0120	4	26.00	26.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 26,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            145749 (Recep OC) - 26,00€		Sp-31200.0120
Sp	31200	0120	4	8.99	8.99	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 8,99€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99148 (Recep OC) - 8,99€		Sp-31200.0120
Sp	31200	0120	4	17.82	17.82	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 17,82€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99147 (Recep OC) - 17,82€		Sp-31200.0120
Sp	31200	0120	4	6220.00	6220.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 6.220,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C00M05-0-00 (Recep OC) - 6.220,00€		Sp-31200.0120
Sp	31200	0120	4	10981.00	10981.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 10.981,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C00M09-0-01+1 (Recep OC) - 10.981,00€		Sp-31200.0120
Sp	31200	0120	4	19.27	19.27	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 19,27€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C00M10-0-00 (Recep OC) - 19,27€		Sp-31200.0120
Sp	31200	0120	4	2515.68	2515.68	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 2.515,68€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99127 (Recep OC) - 2.515,68€		Sp-31200.0120
Sp	31200	0120	4	204.00	204.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 204,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99144 (Recep OC) - 204,00€		Sp-31200.0120
Sp	31200	0120	4	312.00	312.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 312,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99143 (Recep OC) - 312,00€		Sp-31200.0120
Sp	31200	0120	4	4728.00	4728.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 4.728,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99142 (Recep OC) - 4.728,00€		Sp-31200.0120
Sp	31200	0120	4	2.52	2.52	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 2,52€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            111997 (Estándar) - 2,52€		Sp-31200.0120
Sp	31200	0120	4	77328.00	77328.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 77.328,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C395-00-000-1 (Recep OC) - 77.328,00€		Sp-31200.0120
Sp	31200	0120	4	104.40	104.40	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 104,40€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99130 (Recep OC) - 104,40€		Sp-31200.0120
Sp	31200	0120	4	92.00	92.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 92,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99129 (Recep OC) - 92,00€		Sp-31200.0120
Sp	31200	0120	4	338.40	338.40	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 338,40€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99128 (Recep OC) - 338,40€		Sp-31200.0120
Sp	31200	0120	4	7986.00	7986.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 7.986,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C00M07-1-00 (Recep OC) - 7.986,00€		Sp-31200.0120
Sp	31200	0120	4	1085.04	1085.04	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 1.085,04€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            99126 (Recep OC) - 1.085,04€		Sp-31200.0120
Sp	31200	0120	4	16.80	16.80	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 16,80€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            143073 (Estándar) - 16,80€		Sp-31200.0120
Sp	31200	0120	4	1168.00	1168.00	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 1.168,00€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            C00M09-0-01 (Recep OC) - 1.168,00€		Sp-31200.0120
Sp	31200	0120	4	195.84	195.84	31200.0120 -  03 - Fabricación	    31200.0120 - Subproyecto - 195,84€	        00M06-0-05A (Rec.Plan. OC) - 324,00€	            109064 (Estándar) - 195,84€		Sp-31200.0120
Sp	31200	0130	1	0.00	0.00	31200.0130 -  03 - Fabricación					Sp-31200.0130
Sp	31200	0130	3	887.23	887.23	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 887,23€	        100749 (Recep OC) - 887,23€			Sp-31200.0130
Sp	31200	0130	3	0.00	0.00	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 0,00€	        01E22-1-00I (Rec.Plan. OF) - 0,00€			Sp-31200.0130
Sp	31200	0130	3	124.83	124.83	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 124,83€	        100749 (Recep OC) - 124,83€			Sp-31200.0130
Sp	31200	0130	3	7.00	7.00	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 7,00€	        105045 (Estándar) - 7,00€			Sp-31200.0130
Sp	31200	0130	3	0.00	0.00	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 0,00€	        01E23-1-00I (Rec.Plan. OF) - 0,00€			Sp-31200.0130
Sp	31200	0130	3	5.65	5.65	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 5,65€	        104662 (Estándar) - 5,65€			Sp-31200.0130
Sp	31200	0130	3	6.45	6.45	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 6,45€	        104844 (Estándar) - 6,45€			Sp-31200.0130
Sp	31200	0130	3	1.80	1.80	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 1,80€	        105202 (Estándar) - 1,80€			Sp-31200.0130
Sp	31200	0130	3	623.40	623.40	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 623,40€	        133476 (Recep OC) - 623,40€			Sp-31200.0130
Sp	31200	0130	3	870.90	870.90	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 870,90€	        133476 (Recep OC) - 870,90€			Sp-31200.0130
Sp	31200	0130	3	7.00	7.00	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 7,00€	        105045 (Estándar) - 7,00€			Sp-31200.0130
Sp	31200	0130	3	44.40	44.40	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 44,40€	        99159 (Recep OC) - 44,40€			Sp-31200.0130
Sp	31200	0130	3	7.74	7.74	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 7,74€	        104844 (Estándar) - 7,74€			Sp-31200.0130
Sp	31200	0130	3	7.55	7.55	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 7,55€	        104660 (Estándar) - 7,55€			Sp-31200.0130
Sp	31200	0130	3	589.50	589.50	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 589,50€	        145513 (Recep OC) - 589,50€			Sp-31200.0130
Sp	31200	0130	3	0.00	0.00	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 0,00€	        00E13-0-00I (Rec.Plan. OF) - 0,00€			Sp-31200.0130
Sp	31200	0130	3	1418.63	1418.63	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 1.418,63€	        139485 (Recep OC) - 1.418,63€			Sp-31200.0130
Sp	31200	0130	3	0.00	0.00	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 0,00€	        66056 (Recep OC) - 0,00€			Sp-31200.0130
Sp	31200	0130	3	105.00	105.00	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 105,00€	        99204 (Recep OC) - 105,00€			Sp-31200.0130
Sp	31200	0130	3	0.00	0.00	31200.0130 -  03 - Fabricación	    31200.0130 - Subproyecto - 0,00€	        00E14-0-00F (Rec.Plan. OF) - 0,00€			Sp-31200.0130
